preprocessing...
Using Bigram: True
Correct !!! 1912  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1913  th article is classified as World      ,actually is  World     
Correct !!! 1914  th article is classified as Business   ,actually is  Business  
Correct !!! 1915  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1916  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1917  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1918  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 1919  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 1920  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1921  th article is classified as Business   ,actually is  Business  
Correct !!! 1922  th article is classified as Business   ,actually is  Business  
Correct !!! 1923  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1924  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1925  th article is classified as Business   ,actually is  Business  
Correct !!! 1926  th article is classified as World      ,actually is  World     
Correct !!! 1927  th article is classified as Business   ,actually is  Business  
Correct !!! 1928  th article is classified as Business   ,actually is  Business  
Correct !!! 1929  th article is classified as Business   ,actually is  Business  
Correct !!! 1930  th article is classified as Business   ,actually is  Business  
Correct !!! 1931  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1932  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 1933  th article is classified as World      ,actually is  Sports    
Correct !!! 1934  th article is classified as World      ,actually is  World     
Correct !!! 1935  th article is classified as World      ,actually is  World     
Correct !!! 1936  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1937  th article is classified as World      ,actually is  World     
Correct !!! 1938  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 1939  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 1940  th article is classified as World      ,actually is  World     
Correct !!! 1941  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1942  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1943  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1944  th article is classified as World      ,actually is  World     
Correct !!! 1945  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1946  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 1947  th article is classified as Business   ,actually is  World     
Correct !!! 1948  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1949  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1950  th article is classified as Business   ,actually is  Business  
Correct !!! 1951  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1952  th article is classified as World      ,actually is  World     
Correct !!! 1953  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1954  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1955  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1956  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1957  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1958  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1959  th article is classified as Business   ,actually is  Business  
Correct !!! 1960  th article is classified as Business   ,actually is  Business  
Correct !!! 1961  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1962  th article is classified as Business   ,actually is  Business  
Correct !!! 1963  th article is classified as Business   ,actually is  Business  
Correct !!! 1964  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1965  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1966  th article is classified as World      ,actually is  World     
Correct !!! 1967  th article is classified as World      ,actually is  World     
Correct !!! 1968  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1969  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1970  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1971  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1972  th article is classified as World      ,actually is  World     
Correct !!! 1973  th article is classified as Business   ,actually is  Business  
Correct !!! 1974  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 1975  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 1976  th article is classified as World      ,actually is  World     
Wrong   !!! 1977  th article is classified as Sports     ,actually is  World     
Correct !!! 1978  th article is classified as World      ,actually is  World     
Correct !!! 1979  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1980  th article is classified as World      ,actually is  World     
Correct !!! 1981  th article is classified as World      ,actually is  World     
Correct !!! 1982  th article is classified as World      ,actually is  World     
Correct !!! 1983  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 1984  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 1985  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1986  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1987  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1988  th article is classified as World      ,actually is  World     
Correct !!! 1989  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1990  th article is classified as Business   ,actually is  Business  
Correct !!! 1991  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 1992  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 1993  th article is classified as Sports     ,actually is  Sports    
Correct !!! 1994  th article is classified as Business   ,actually is  Business  
Correct !!! 1995  th article is classified as World      ,actually is  World     
Correct !!! 1996  th article is classified as Business   ,actually is  Business  
Correct !!! 1997  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 1998  th article is classified as Business   ,actually is  Business  
Correct !!! 1999  th article is classified as World      ,actually is  World     
Correct !!! 2000  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2001  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2002  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2003  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2004  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2005  th article is classified as World      ,actually is  World     
Correct !!! 2006  th article is classified as Business   ,actually is  Business  
Wrong   !!! 2007  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 2008  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 2009  th article is classified as Sports     ,actually is  Sports    
Correct !!! 2010  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 2011  th article is classified as Business   ,actually is  Business  
Correct !!! 2012  th article is classified as World      ,actually is  World     
Correct !!! 2013  th article is classified as World      ,actually is  World     
Correct !!! 2014  th article is classified as World      ,actually is  World     
Correct !!! 2015  th article is classified as World      ,actually is  World     
Correct !!! 2016  th article is classified as World      ,actually is  World     
Correct !!! 2017  th article is classified as World      ,actually is  World     
Correct !!! 2018  th article is classified as Business   ,actually is  Business  
Correct !!! 2019  th article is classified as Sports     ,actually is  Sports    
